"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units","2010_100","2010=100",103.8772,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units","2010_100","2010=100",104.1549,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2010_100","2010=100",102.9482,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2010_100","2010=100",103.3813,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2010_100","2010=100",103.3747,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2010_100","2010=100",103.7747,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2010_100","2010=100",103.8276,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2010_100","2010=100",104.0425,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2010_100","2010=100",103.702,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2010_100","2010=100",103.5962,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2010_100","2010=100",103.7615,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2010_100","2010=100",103.8177,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2010_100","2010=100",103.6656,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2010_100","2010=100",103.8276,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2010_100","2010=100",102.7366,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2010_100","2010=100",103.4573,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2010_100","2010=100",103.5433,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2010_100","2010=100",103.5334,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2010_100","2010=100",103.8904,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2010_100","2010=100",103.5896,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2010_100","2010=100",103.6226,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2010_100","2010=100",103.4177,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2010_100","2010=100",103.8309,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2010_100","2010=100",103.907,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2010_100","2010=100",103.7284,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2010_100","2010=100",103.8805,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2010_100","2010=100",103.5235,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2010_100","2010=100",103.8574,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",104.3731,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",104.3533,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",104.5417,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",104.6508,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",104.7137,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",104.5979,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",104.7732,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",105.1335,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",105.1666,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",105.6889,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",104.9682,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",105.7055,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",105.6889,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2010_100","2010=100",106.3039,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2010_100","2010=100",106.37,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2010_100","2010=100",106.446,,
"CPALTT01","Consumer prices - all items","SWE","Sweden","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2010_100","2010=100",107.0147,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units","2010_100","2010=100",81.17779,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units","2010_100","2010=100",80.39508,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units","2010_100","2010=100",80.73052,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units","2010_100","2010=100",80.84234,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units","2010_100","2010=100",81.17779,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-05","May-2000","IDX","Index","0","Units","2010_100","2010=100",81.40141,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units","2010_100","2010=100",81.51323,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units","2010_100","2010=100",81.06597,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units","2010_100","2010=100",81.06597,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units","2010_100","2010=100",81.73686,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units","2010_100","2010=100",81.73686,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units","2010_100","2010=100",81.84868,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units","2010_100","2010=100",81.84868,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units","2010_100","2010=100",81.17779,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units","2010_100","2010=100",81.2896,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units","2010_100","2010=100",81.62505,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units","2010_100","2010=100",82.0723,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-05","May-2001","IDX","Index","0","Units","2010_100","2010=100",82.74319,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units","2010_100","2010=100",82.85501,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units","2010_100","2010=100",82.29594,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units","2010_100","2010=100",82.63139,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units","2010_100","2010=100",82.85501,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units","2010_100","2010=100",82.63139,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units","2010_100","2010=100",82.51957,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units","2010_100","2010=100",82.74319,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units","2010_100","2010=100",82.40775,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units","2010_100","2010=100",82.51957,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units","2010_100","2010=100",82.85501,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units","2010_100","2010=100",83.19046,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-05","May-2002","IDX","Index","0","Units","2010_100","2010=100",83.41409,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units","2010_100","2010=100",83.41409,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units","2010_100","2010=100",83.19046,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units","2010_100","2010=100",83.41409,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units","2010_100","2010=100",83.63772,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units","2010_100","2010=100",83.74953,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units","2010_100","2010=100",83.74953,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units","2010_100","2010=100",84.08498,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units","2010_100","2010=100",83.5259,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units","2010_100","2010=100",83.86135,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units","2010_100","2010=100",84.19679,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units","2010_100","2010=100",84.42043,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-05","May-2003","IDX","Index","0","Units","2010_100","2010=100",84.42043,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units","2010_100","2010=100",84.30861,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units","2010_100","2010=100",84.19679,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units","2010_100","2010=100",84.53224,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units","2010_100","2010=100",84.86768,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units","2010_100","2010=100",84.9795,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units","2010_100","2010=100",84.86768,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units","2010_100","2010=100",85.20313,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units","2010_100","2010=100",84.75587,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units","2010_100","2010=100",84.9795,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units","2010_100","2010=100",85.09132,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units","2010_100","2010=100",85.42676,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-05","May-2004","IDX","Index","0","Units","2010_100","2010=100",85.65039,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units","2010_100","2010=100",85.65039,,
"CPALTT01","Consumer prices - all items","GBR","United Kingdom","IXOB","Index","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units","2010_100","2010=100",85.42676,,
